"","Date","Decimal.median.time","Hours","Month","Year","Block","Zone","Skipper","SST","Fraction.moon.illuminated","Fishing.pressure.all.years","NumberCaught","Method","Target","response","log.NumberCaught","Location","log.Hours"
"934","16/05/2008",13.67,1.333333333,5,2008,160221,1,"E",29.2949995,0.86,133,54,"TL","Spanish",0,4.00733318523247,"All",0.847297860244346
"935","16/05/2008",16.88,1.75,5,2008,160221,1,"E",29.2949995,0.86,133,46,"TL","Spanish",0,3.85014760171006,"All",1.01160091167848
"936","17/05/2008",17.13,2.25,5,2008,170215,1,"E",28.41,0.92,130,7,"TL","Spanish",0,2.07944154167984,"All",1.17865499634165
"937","18/05/2008",16.75,1.5,5,2008,170214,1,"E",28.0099995,0.97,92,12,"TL","Spanish",0,2.56494935746154,"All",0.916290731874155
"938","19/05/2008",16.92,1.833333333,5,2008,180212,1,"E",27.61,0.99,188,38,"TL","Spanish",10,3.66356164612965,"All",1.04145387471051
"939","27/05/2008",16.63,1.25,5,2008,170215,1,"E",27.92,0.6,130,46,"TL","Spanish",0,3.85014760171006,"All",0.810930216216329
"940","28/05/2008",16.5,1,5,2008,163223,1,"E",27.97,0.5,38,5,"TL","Spanish",0,1.79175946922805,"All",0.693147180559945
"941","29/05/2008",16.46,0.916666667,5,2008,162222,1,"E",28.3,0.39,125,6,"TL","Spanish",0,1.94591014905531,"All",0.650587566315062
"942","30/05/2008",5.88,1.75,5,2008,160221,1,"E",28.4449985,0.29,133,52,"TL","Spanish",0,3.97029191355212,"All",1.01160091167848
"943","30/05/2008",10.25,0.5,5,2008,155220,1,"E",28.37,0.29,248,6,"TL","Spanish",0,1.94591014905531,"All",0.405465108108164
"944","30/05/2008",11.38,0.75,5,2008,155220,1,"E",28.37,0.29,248,10,"TL","Spanish",0,2.39789527279837,"All",0.559615787935423
"945","30/05/2008",17.33,0.666666667,5,2008,155220,1,"E",28.37,0.29,248,2,"TL","Spanish",0,1.09861228866811,"All",0.510825623965991
"946","31/05/2008",5.75,1.5,5,2008,155220,1,"E",28.34,0.19,248,82,"TL","Spanish",0,4.4188406077966,"All",0.916290731874155
"947","31/05/2008",16.5,1,5,2008,155220,1,"E",28.34,0.19,248,9,"TL","Spanish",0,2.30258509299405,"All",0.693147180559945
"948","1/06/2008",5.75,1.5,6,2008,152215,1,"E",27.8449995,0.11,224,102,"TL","Spanish",0,4.63472898822964,"All",0.916290731874155
"949","1/06/2008",9.5,1,6,2008,152220,1,"E",27.94,0.11,190,43,"TL","Spanish",0,3.78418963391826,"All",0.693147180559945
"950","1/06/2008",16.75,1.5,6,2008,152220,1,"E",27.94,0.11,190,36,"TL","Spanish",0,3.61091791264422,"All",0.916290731874155
"951","2/06/2008",5.75,1.5,6,2008,152215,1,"E",27.824999,0.04,224,152,"TL","Spanish",0,5.03043792139244,"All",0.916290731874155
"952","2/06/2008",10.5,1,6,2008,152215,1,"E",27.824999,0.04,224,61,"TL","Spanish",0,4.12713438504509,"All",0.693147180559945
"953","2/06/2008",16.88,1.75,6,2008,152215,1,"E",27.824999,0.04,224,116,"TL","Spanish",0,4.76217393479776,"All",1.01160091167848
"954","3/06/2008",5.63,1.25,6,2008,163214,1,"E",28.289999,0.01,69,30,"TL","Spanish",2,3.43398720448515,"All",0.810930216216329
"955","3/06/2008",9.38,0.75,6,2008,164214,1,"E",28.289999,0.01,131,4,"TL","Spanish",0,1.6094379124341,"All",0.559615787935423
"956","3/06/2008",12.5,1,6,2008,165213,1,"E",28.2299995,0.01,118,12,"TL","Spanish",0,2.56494935746154,"All",0.693147180559945
"957","3/06/2008",16.88,1.75,6,2008,170215,1,"E",27.79,0.01,130,69,"TL","Spanish",0,4.24849524204936,"All",1.01160091167848
"958","9/06/2008",16.5,1,6,2008,184211,1,"E",26.89,0.35,52,5,"TL","Spanish",0,1.79175946922805,"All",0.693147180559945
"959","11/06/2008",16.5,1,6,2008,180212,1,"E",25.7899995,0.56,188,12,"TL","Spanish",0,2.56494935746154,"All",0.693147180559945
"960","12/06/2008",16.75,1.5,6,2008,165213,1,"E",26.24,0.65,118,33,"TL","Spanish",0,3.52636052461616,"All",0.916290731874155
"961","13/06/2008",7,2,6,2008,152215,1,"E",28.865,0.74,224,127,"TL","Spanish",2,4.85203026391962,"All",1.09861228866811
"962","13/06/2008",10.75,1.5,6,2008,152220,1,"E",29.0899995,0.74,190,73,"TL","Spanish",0,4.30406509320417,"All",0.916290731874155
"963","13/06/2008",16.63,1.25,6,2008,152215,1,"E",28.865,0.74,224,42,"TL","Spanish",4,3.76120011569356,"All",0.810930216216329
"964","14/06/2008",16.75,1.5,6,2008,150241,1,"E",29.194999,0.82,226,21,"TL","Spanish",1,3.09104245335832,"All",0.916290731874155
"965","15/06/2008",6.75,1.5,6,2008,143245,1,"E",27.73,0.89,154,22,"TL","Spanish",0,3.13549421592915,"All",0.916290731874155
"966","15/06/2008",16.88,1.75,6,2008,142251,1,"E",28.01,0.89,31,76,"TL","Spanish",0,4.34380542185368,"All",1.01160091167848
"967","16/06/2008",6.75,1.5,6,2008,140251,1,"E",27.1849995,0.94,752,36,"TL","Spanish",2,3.61091791264422,"All",0.916290731874155
"968","16/06/2008",9.75,1.5,6,2008,140252,1,"E",27.1849995,0.94,277,40,"TL","Spanish",0,3.71357206670431,"All",0.916290731874155
"969","16/06/2008",12.5,1,6,2008,135253,1,"E",27.505,0.94,801,34,"TL","Spanish",0,3.55534806148941,"All",0.693147180559945
"970","16/06/2008",16.75,1.5,6,2008,135253,1,"E",27.505,0.94,801,110,"TL","Spanish",0,4.70953020131233,"All",0.916290731874155
"971","17/06/2008",5.75,1.5,6,2008,135253,1,"E",27.605,0.98,801,68,"TL","Spanish",0,4.23410650459726,"All",0.916290731874155
"972","17/06/2008",9.5,1,6,2008,135253,1,"E",27.605,0.98,801,48,"TL","Spanish",0,3.89182029811063,"All",0.693147180559945
"973","17/06/2008",16.75,1.5,6,2008,131254,1,"E",27.58,0.98,355,46,"TL","Spanish",0,3.85014760171006,"All",0.916290731874155
"974","27/06/2008",16.63,1.25,6,2008,135253,1,"E",26.1499995,0.43,801,18,"TL","Spanish",0,2.94443897916644,"All",0.810930216216329
"975","28/06/2008",5.75,1.5,6,2008,140251,1,"E",26.5099995,0.32,752,3,"TL","Spanish",0,1.38629436111989,"All",0.916290731874155
"976","28/06/2008",9.75,1.5,6,2008,141250,1,"E",27.3349995,0.32,682,89,"TL","Spanish",0,4.49980967033027,"All",0.916290731874155
"977","28/06/2008",16.75,1.5,6,2008,143245,1,"E",28.7649995,0.32,154,55,"TL","Spanish",0,4.02535169073515,"All",0.916290731874155
"978","29/06/2008",16.75,1.5,6,2008,150241,1,"E",27.3949995,0.22,226,116,"TL","Spanish",0,4.76217393479776,"All",0.916290731874155
"979","30/06/2008",5.75,1.5,6,2008,152215,1,"E",26.98,0.13,224,55,"TL","Spanish",0,4.02535169073515,"All",0.916290731874155
"980","30/06/2008",10.5,1,6,2008,152220,1,"E",27.0599995,0.13,190,80,"TL","Spanish",0,4.39444915467244,"All",0.693147180559945
"981","30/06/2008",16.63,1.25,6,2008,152215,1,"E",26.98,0.13,224,18,"TL","Spanish",0,2.94443897916644,"All",0.810930216216329
"982","1/07/2008",10.25,0.5,7,2008,164215,1,"E",26.675,0.06,68,29,"TL","Spanish",0,3.40119738166216,"All",0.405465108108164
"983","1/07/2008",11.5,1,7,2008,164214,1,"E",26.71,0.06,131,15,"TL","Spanish",0,2.77258872223978,"All",0.693147180559945
"984","1/07/2008",16.75,1.5,7,2008,170215,1,"E",26.08,0.06,130,136,"TL","Spanish",0,4.91998092582813,"All",0.916290731874155
"985","6/07/2008",16.75,1.5,7,2008,184211,1,"E",25.38,0.13,52,21,"TL","Spanish",0,3.09104245335832,"All",0.916290731874155
"986","7/07/2008",16.5,1,7,2008,183213,1,"E",24.98,0.21,140,9,"TL","Spanish",0,2.30258509299405,"All",0.693147180559945
"987","8/07/2008",16.5,1,7,2008,181214,1,"E",25.05,0.3,25,8,"TL","Spanish",0,2.19722457733622,"All",0.693147180559945
"988","9/07/2008",16.75,1.5,7,2008,170215,1,"E",25.27,0.4,130,38,"TL","Spanish",0,3.66356164612965,"All",0.916290731874155
"989","10/07/2008",16.63,1.25,7,2008,163213,1,"E",25.72,0.5,304,9,"TL","Spanish",0,2.30258509299405,"All",0.810930216216329
"990","11/07/2008",5.75,1.5,7,2008,155220,1,"E",26.58,0.6,248,56,"TL","Spanish",0,4.04305126783455,"All",0.916290731874155
"991","11/07/2008",12.5,1,7,2008,152220,1,"E",26.479999,0.6,190,18,"TL","Spanish",0,2.94443897916644,"All",0.693147180559945
"992","11/07/2008",15.5,1,7,2008,152215,1,"E",26.3749995,0.6,224,26,"TL","Spanish",0,3.29583686600433,"All",0.693147180559945
"993","11/07/2008",16.75,1.5,7,2008,152215,1,"E",26.3749995,0.6,224,56,"TL","Spanish",0,4.04305126783455,"All",0.916290731874155
"994","12/07/2008",5.75,1.5,7,2008,152220,1,"E",26.53,0.69,190,62,"TL","Spanish",0,4.14313472639153,"All",0.916290731874155
"995","12/07/2008",11.5,1,7,2008,153222,1,"E",26.72,0.69,226,28,"TL","Spanish",0,3.36729582998647,"All",0.693147180559945
"996","12/07/2008",16.75,1.5,7,2008,153222,1,"E",26.72,0.69,226,100,"TL","Spanish",0,4.61512051684126,"All",0.916290731874155
"997","13/07/2008",6.75,1.5,7,2008,155221,1,"E",26.745,0.77,78,51,"TL","Spanish",0,3.95124371858143,"All",0.916290731874155
"998","13/07/2008",16.25,0.5,7,2008,160221,1,"E",26.455,0.77,133,3,"TL","Spanish",0,1.38629436111989,"All",0.405465108108164
"999","14/07/2008",15.25,0.5,7,2008,164215,1,"E",25.15,0.85,68,1,"TL","Spanish",0,0.693147180559945,"All",0.405465108108164
"1000","14/07/2008",16.63,1.25,7,2008,164214,1,"E",25.529999,0.85,131,45,"TL","Spanish",0,3.8286413964891,"All",0.810930216216329
"1001","15/07/2008",16.75,1.5,7,2008,162215,1,"E",25.5549995,0.91,87,12,"TL","Spanish",0,2.56494935746154,"All",0.916290731874155
"1002","16/07/2008",6.75,1.5,7,2008,155220,1,"E",25.97,0.96,248,38,"TL","Spanish",0,3.66356164612965,"All",0.916290731874155
"1003","16/07/2008",13.75,1.5,7,2008,155220,1,"E",25.97,0.96,248,15,"TL","Spanish",0,2.77258872223978,"All",0.916290731874155
"1004","16/07/2008",16.88,1.75,7,2008,151221,1,"E",25.99,0.96,1,67,"TL","Spanish",0,4.21950770517611,"All",1.01160091167848
"1005","17/07/2008",6.75,1.5,7,2008,152212,1,"E",25.92,0.99,2,71,"TL","Spanish",0,4.27666611901606,"All",0.916290731874155
"1006","17/07/2008",9.5,1,7,2008,152220,1,"E",26.0599995,0.99,190,26,"TL","Spanish",0,3.29583686600433,"All",0.693147180559945
"1007","17/07/2008",13.5,1,7,2008,152220,1,"E",26.0599995,0.99,190,13,"TL","Spanish",0,2.63905732961526,"All",0.693147180559945
"1008","17/07/2008",17,2,7,2008,152220,1,"E",26.0599995,0.99,190,22,"TL","Spanish",0,3.13549421592915,"All",1.09861228866811
"1009","18/07/2008",5.63,1.25,7,2008,152212,1,"E",26.07,1,2,44,"TL","Spanish",1,3.80666248977032,"All",0.810930216216329
"1010","18/07/2008",12.63,1.25,7,2008,155220,1,"E",26.11,1,248,22,"TL","Spanish",0,3.13549421592915,"All",0.810930216216329
"1011","18/07/2008",16.63,1.25,7,2008,160221,1,"E",25.69,1,133,2,"TL","Spanish",0,1.09861228866811,"All",0.810930216216329
"1012","19/07/2008",5.88,1.75,7,2008,163214,1,"E",25,0.99,69,131,"TL","Spanish",0,4.88280192258637,"All",1.01160091167848
"1013","19/07/2008",10.58,1.166666667,7,2008,164214,1,"E",25,0.99,131,10,"TL","Spanish",0,2.39789527279837,"All",0.773189888387328
"1014","19/07/2008",16.75,1.5,7,2008,170215,1,"E",24.58,0.99,130,18,"TL","Spanish",0,2.94443897916644,"All",0.916290731874155
"1015","23/07/2008",16.88,1.75,7,2008,183213,1,"E",23.24,0.77,140,67,"TL","Spanish",0,4.21950770517611,"All",1.01160091167848
"1016","24/07/2008",9.63,1.25,7,2008,183213,1,"E",23.4,0.68,140,11,"TL","Spanish",0,2.484906649788,"All",0.810930216216329
"1017","24/07/2008",17,2,7,2008,180212,1,"E",24.0399995,0.68,188,83,"TL","Spanish",5,4.43081679884331,"All",1.09861228866811
"1018","26/07/2008",5.63,1.25,7,2008,165213,1,"E",24.61,0.46,118,107,"TL","Spanish",5,4.68213122712422,"All",0.810930216216329
"1019","26/07/2008",10.5,1,7,2008,164214,1,"E",24.3,0.46,131,1,"TL","Spanish",0,0.693147180559945,"All",0.693147180559945
"1020","26/07/2008",13.75,1.5,7,2008,163213,1,"E",24.3,0.46,304,124,"TL","Spanish",0,4.8283137373023,"All",0.916290731874155
"1021","26/07/2008",16.63,1.25,7,2008,163213,1,"E",24.3,0.46,304,48,"TL","Spanish",0,3.89182029811063,"All",0.810930216216329
"1022","27/07/2008",5.63,1.25,7,2008,163211,1,"E",24.689999,0.34,48,222,"TL","Spanish",0,5.40717177146012,"All",0.810930216216329
"1023","27/07/2008",16.63,1.25,7,2008,163211,1,"E",24.689999,0.34,48,108,"TL","Spanish",0,4.69134788222914,"All",0.810930216216329
"1024","28/07/2008",6.38,0.75,7,2008,163211,1,"E",24.789999,0.24,48,114,"TL","Spanish",0,4.74493212836325,"All",0.559615787935423
"1025","28/07/2008",16.75,1.5,7,2008,163211,1,"E",24.789999,0.24,48,86,"TL","Spanish",0,4.46590811865458,"All",0.916290731874155
"1026","29/07/2008",6.75,1.5,7,2008,163211,1,"E",24.869999,0.14,48,134,"TL","Spanish",0,4.90527477843843,"All",0.916290731874155
"1027","29/07/2008",11.38,0.75,7,2008,163213,1,"E",24.789999,0.14,304,3,"TL","Spanish",0,1.38629436111989,"All",0.559615787935423
"1028","29/07/2008",13.63,1.25,7,2008,163213,1,"E",24.789999,0.14,304,98,"TL","Spanish",0,4.59511985013459,"All",0.810930216216329
"1029","29/07/2008",16.75,1.5,7,2008,163213,1,"E",24.789999,0.14,304,62,"TL","Spanish",0,4.14313472639153,"All",0.916290731874155
"1030","30/07/2008",5.63,1.25,7,2008,164214,1,"E",25.35,0.07,131,43,"TL","Spanish",0,3.78418963391826,"All",0.810930216216329
"1031","30/07/2008",10.5,1,7,2008,165213,1,"E",25.135,0.07,118,98,"TL","Spanish",0,4.59511985013459,"All",0.693147180559945
"1032","30/07/2008",16.88,1.75,7,2008,165213,1,"E",24.99,0.07,118,85,"TL","Spanish",0,4.45434729625351,"All",1.01160091167848
"1033","31/07/2008",5.63,1.25,7,2008,163213,1,"E",24.99,0.02,304,182,"TL","Spanish",5,5.20948615284142,"All",0.810930216216329
"1034","31/07/2008",12.5,1,7,2008,165213,1,"E",24.81,0.02,118,23,"TL","Spanish",0,3.17805383034795,"All",0.693147180559945
"1035","31/07/2008",16.75,1.5,7,2008,170215,1,"E",24.36,0.02,130,20,"TL","Spanish",0,3.04452243772342,"All",0.916290731874155
"1036","6/08/2008",17.25,0.5,8,2008,180212,1,"D",23.74,0.25,188,19,"TL","Spanish",0,2.99573227355399,"All",0.405465108108164
"1037","7/08/2008",16.75,1.5,8,2008,182213,1,"D",23.539999,0.34,93,83,"TL","Spanish",0,4.43081679884331,"All",0.916290731874155
"1038","9/08/2008",16.75,1.5,8,2008,170215,1,"D",24.15,0.53,130,15,"TL","Spanish",0,2.77258872223978,"All",0.916290731874155
"1039","10/08/2008",5.75,1.5,8,2008,163213,1,"D",24.8,0.63,304,126,"TL","Spanish",0,4.84418708645859,"All",0.916290731874155
"1040","10/08/2008",16.75,1.5,8,2008,163211,1,"D",25.09,0.63,48,171,"TL","Spanish",0,5.14749447681345,"All",0.916290731874155
"1041","11/08/2008",6.5,1,8,2008,152215,1,"D",25.735,0.71,224,142,"TL","Spanish",0,4.96284463025991,"All",0.693147180559945
"1042","11/08/2008",16.5,1,8,2008,152215,1,"D",25.735,0.71,224,103,"TL","Spanish",0,4.64439089914137,"All",0.693147180559945
"1043","12/08/2008",6.5,1,8,2008,163214,1,"D",25.21,0.8,69,16,"TL","Spanish",0,2.83321334405622,"All",0.693147180559945
"1044","12/08/2008",8.5,1,8,2008,163213,1,"D",25.21,0.8,304,29,"TL","Spanish",0,3.40119738166216,"All",0.693147180559945
"1045","12/08/2008",12.5,1,8,2008,163211,1,"D",25.42,0.8,48,85,"TL","Spanish",0,4.45434729625351,"All",0.693147180559945
"1046","12/08/2008",16.63,1.25,8,2008,163211,1,"D",25.42,0.8,48,209,"TL","Spanish",0,5.34710753071747,"All",0.810930216216329
"1047","13/08/2008",17.38,0.75,8,2008,163211,1,"D",25.39,0.87,48,50,"TL","Spanish",0,3.93182563272433,"All",0.559615787935423
"1048","13/08/2008",18.75,1.5,8,2008,135253,1,"J",25.6599995,0.87,801,17,"TL","Spanish",0,2.89037175789616,"All",0.916290731874155
"1049","14/08/2008",18.25,2.5,8,2008,135253,1,"J",25.6649995,0.93,801,64,"TL","Spanish",0,4.17438726989564,"All",1.25276296849537
"1050","15/08/2008",8.5,3,8,2008,141251,1,"J",26.09,0.97,111,48,"TL","Spanish",0,3.89182029811063,"All",1.38629436111989
"1051","15/08/2008",18.25,2.5,8,2008,141251,1,"J",26.09,0.97,111,50,"TL","Spanish",0,3.93182563272433,"All",1.25276296849537
"1052","16/08/2008",16.63,1.25,8,2008,182213,1,"D",23.6,0.99,93,26,"TL","Spanish",0,3.29583686600433,"All",0.810930216216329
"1053","16/08/2008",7.38,2.75,8,2008,142245,1,"J",26.2299995,0.99,674,64,"TL","Spanish",0,4.17438726989564,"All",1.32175583998232
"1054","16/08/2008",17.75,3.5,8,2008,142245,1,"J",26.2299995,0.99,674,34,"TL","Spanish",0,3.55534806148941,"All",1.50407739677627
"1055","17/08/2008",18,2,8,2008,142245,1,"J",26.11,1,674,19,"TL","Spanish",0,2.99573227355399,"All",1.09861228866811
"1056","18/08/2008",16.63,1.25,8,2008,182213,1,"D",23.189999,0.98,93,29,"TL","Spanish",0,3.40119738166216,"All",0.810930216216329
"1057","19/08/2008",16.75,1.5,8,2008,184211,1,"D",22.92,0.94,52,20,"TL","Spanish",0,3.04452243772342,"All",0.916290731874155
"1058","20/08/2008",16.75,1.5,8,2008,180212,1,"D",24.5049995,0.88,188,97,"TL","Spanish",2,4.58496747867057,"All",0.916290731874155
"1059","20/08/2008",7.75,1.5,8,2008,141251,1,"J",25.73,0.88,111,0,"TL","Spanish",0,0,"All",0.916290731874155
"1060","20/08/2008",18.25,2.5,8,2008,141251,1,"J",25.73,0.88,111,29,"TL","Spanish",2,3.40119738166216,"All",1.25276296849537
"1061","21/08/2008",16.75,1.5,8,2008,182213,1,"D",23.59,0.8,93,119,"TL","Spanish",0,4.78749174278205,"All",0.916290731874155
"1062","21/08/2008",8.25,2.5,8,2008,135253,1,"J",25.525,0.8,801,47,"TL","Spanish",0,3.87120101090789,"All",1.25276296849537
"1063","21/08/2008",17.5,3,8,2008,135253,1,"J",25.525,0.8,801,66,"TL","Spanish",0,4.20469261939097,"All",1.38629436111989
"1064","22/08/2008",8,2,8,2008,135253,1,"J",25.615,0.7,801,48,"TL","Spanish",0,3.89182029811063,"All",1.09861228866811
"1065","23/08/2008",17.5,3,8,2008,135253,1,"J",25.335,0.6,801,31,"TL","Spanish",0,3.46573590279973,"All",1.38629436111989
"1066","24/08/2008",12.5,1,8,2008,163213,1,"D",24.869999,0.48,304,61,"TL","Spanish",1,4.12713438504509,"All",0.693147180559945
"1067","24/08/2008",16.63,1.25,8,2008,163211,1,"D",25.13,0.48,48,72,"TL","Spanish",2,4.29045944114839,"All",0.810930216216329
"1068","24/08/2008",18.25,2.5,8,2008,141251,1,"J",25.98,0.48,111,27,"TL","Spanish",0,3.3322045101752,"All",1.25276296849537
"1069","25/08/2008",5.63,1.25,8,2008,163213,1,"D",24.96,0.37,304,118,"TL","Spanish",1,4.77912349311153,"All",0.810930216216329
"1070","25/08/2008",9.5,1,8,2008,163214,1,"D",24.96,0.37,69,85,"TL","Spanish",0,4.45434729625351,"All",0.693147180559945
"1071","25/08/2008",16.75,1.5,8,2008,163211,1,"D",25.199999,0.37,48,59,"TL","Spanish",0,4.0943445622221,"All",0.916290731874155
"1072","25/08/2008",12.5,3,8,2008,145242,1,"J",26.8849995,0.37,242,70,"TL","Spanish",0,4.26267987704132,"All",1.38629436111989
"1073","25/08/2008",17.5,3,8,2008,145242,1,"J",26.8849995,0.37,242,52,"TL","Spanish",0,3.97029191355212,"All",1.38629436111989
"1074","26/08/2008",5.38,0.75,8,2008,163213,1,"D",25.06,0.26,304,105,"TL","Spanish",0,4.66343909411207,"All",0.559615787935423
"1075","26/08/2008",8.5,1,8,2008,163214,1,"D",25.06,0.26,69,30,"TL","Spanish",0,3.43398720448515,"All",0.693147180559945
"1076","26/08/2008",16.75,1.5,8,2008,160221,1,"D",25.1899995,0.26,133,88,"TL","Spanish",0,4.48863636973214,"All",0.916290731874155
"1077","26/08/2008",8.25,2.5,8,2008,145242,1,"J",27.115,0.26,242,26,"TL","Spanish",0,3.29583686600433,"All",1.25276296849537
"1078","26/08/2008",17.5,3,8,2008,142245,1,"J",26.869999,0.26,674,105,"TL","Spanish",0,4.66343909411207,"All",1.38629436111989
"1079","27/08/2008",5.5,1,8,2008,152215,1,"D",26.114999,0.17,224,149,"TL","Spanish",0,5.01063529409626,"All",0.693147180559945
"1080","27/08/2008",8.38,0.75,8,2008,152220,1,"D",26.1799995,0.17,190,124,"TL","Spanish",0,4.8283137373023,"All",0.559615787935423
"1081","27/08/2008",8.5,3,8,2008,142245,1,"J",26.915,0.17,674,38,"TL","Spanish",0,3.66356164612965,"All",1.38629436111989
"1082","27/08/2008",17.5,3,8,2008,142245,1,"J",26.915,0.17,674,45,"TL","Spanish",0,3.8286413964891,"All",1.38629436111989
"1083","28/08/2008",5.38,0.75,8,2008,152215,1,"D",26.07,0.09,224,123,"TL","Spanish",0,4.82028156560504,"All",0.559615787935423
"1084","28/08/2008",12.38,0.75,8,2008,152220,1,"D",26.109999,0.09,190,106,"TL","Spanish",0,4.67282883446191,"All",0.559615787935423
"1085","28/08/2008",8.25,2.5,8,2008,142245,1,"J",26.6649995,0.09,674,20,"TL","Spanish",0,3.04452243772342,"All",1.25276296849537
"1086","28/08/2008",17.75,3.5,8,2008,140251,1,"J",26.4599995,0.09,752,69,"TL","Spanish",0,4.24849524204936,"All",1.50407739677627
"1087","29/08/2008",5.5,1,8,2008,163213,1,"D",25.72,0.03,304,58,"TL","Spanish",1,4.07753744390572,"All",0.693147180559945
"1088","29/08/2008",9.5,1,8,2008,165213,1,"D",25.595,0.03,118,62,"TL","Spanish",1,4.14313472639153,"All",0.693147180559945
"1089","29/08/2008",12.5,1,8,2008,170215,1,"D",25.29,0.03,130,120,"TL","Spanish",0,4.79579054559674,"All",0.693147180559945
"1090","29/08/2008",8.25,2.5,8,2008,135253,1,"J",26.18,0.03,801,61,"TL","Spanish",0,4.12713438504509,"All",1.25276296849537
"1091","29/08/2008",18.25,2.5,8,2008,135253,1,"J",26.18,0.03,801,42,"TL","Spanish",0,3.76120011569356,"All",1.25276296849537
"1092","30/08/2008",5.5,1,8,2008,170215,1,"D",24.79,0.01,130,130,"TL","Spanish",0,4.87519732320115,"All",0.693147180559945
"1093","30/08/2008",8.25,2.5,8,2008,140252,1,"J",27.29,0.01,277,38,"TL","Spanish",0,3.66356164612965,"All",1.25276296849537
"1094","30/08/2008",13.75,1.5,8,2008,140251,1,"J",26.5999995,0.01,752,55,"TL","Spanish",0,4.02535169073515,"All",0.916290731874155
"1095","30/08/2008",18.25,2.5,8,2008,140251,1,"J",26.71,0.01,752,110,"TL","Spanish",0,4.70953020131233,"All",1.25276296849537
"1096","31/08/2008",8,2,8,2008,140251,1,"J",26.84,0,752,8,"TL","Spanish",0,2.19722457733622,"All",1.09861228866811
"1097","31/08/2008",13.75,1.5,8,2008,140251,1,"J",26.84,0,752,13,"TL","Spanish",0,2.63905732961526,"All",0.916290731874155
"1098","31/08/2008",18.25,2.5,8,2008,140251,1,"J",26.83,0,752,17,"TL","Spanish",0,2.89037175789616,"All",1.25276296849537
"1099","1/09/2008",8.25,2.5,9,2008,140251,1,"J",27.529999,0.02,752,25,"TL","Spanish",0,3.25809653802148,"All",1.25276296849537
"1100","2/09/2008",8.25,2.5,9,2008,145242,1,"J",26.92,0.06,242,15,"TL","Spanish",0,2.77258872223978,"All",1.25276296849537
"1101","3/09/2008",5.54,1.083333333,9,2008,183213,1,"D",24.289999,0.12,140,31,"TL","Spanish",1,3.46573590279973,"All",0.7339691749202
"1102","3/09/2008",11.38,0.75,9,2008,183213,1,"D",24.289999,0.12,140,12,"TL","Spanish",0,2.56494935746154,"All",0.559615787935423
"1103","3/09/2008",16.75,1.5,9,2008,183213,1,"D",24.289999,0.12,140,15,"TL","Spanish",0,2.77258872223978,"All",0.916290731874155
"1104","3/09/2008",8.5,3,9,2008,135253,1,"J",26.505,0.12,801,61,"TL","Spanish",0,4.12713438504509,"All",1.38629436111989
"1105","3/09/2008",18.13,2.25,9,2008,131254,1,"J",26.369999,0.12,355,76,"TL","Spanish",0,4.34380542185368,"All",1.17865499634165
"1106","4/09/2008",8.25,2.5,9,2008,135253,1,"J",26.3649995,0.2,801,35,"TL","Spanish",0,3.58351893845611,"All",1.25276296849537
"1107","4/09/2008",12.75,1.5,9,2008,135253,1,"J",26.3649995,0.2,801,31,"TL","Spanish",0,3.46573590279973,"All",0.916290731874155
"1108","4/09/2008",18.75,1.5,9,2008,135253,1,"J",26.3649995,0.2,801,9,"TL","Spanish",0,2.30258509299405,"All",0.916290731874155
"1109","4/09/2008",5.38,0.75,9,2008,183213,1,"D",24.269999,0.2,140,8,"TL","Spanish",0,2.19722457733622,"All",0.559615787935423
"1110","4/09/2008",10.46,0.916666667,9,2008,184211,1,"D",24.57,0.2,52,17,"TL","Spanish",0,2.89037175789616,"All",0.650587566315062
"1111","4/09/2008",16.75,1.5,9,2008,184211,1,"D",24.57,0.2,52,20,"TL","Spanish",0,3.04452243772342,"All",0.916290731874155
"1112","5/09/2008",8,2,9,2008,135253,1,"J",26.65,0.28,801,15,"TL","Spanish",0,2.77258872223978,"All",1.09861228866811
"1113","5/09/2008",5.5,1,9,2008,184211,1,"D",24.68,0.28,52,8,"TL","Spanish",0,2.19722457733622,"All",0.693147180559945
"1114","5/09/2008",10.58,1.166666667,9,2008,184211,1,"D",24.68,0.28,52,1,"TL","Spanish",0,0.693147180559945,"All",0.773189888387328
"1115","5/09/2008",17,2,9,2008,183213,1,"D",24.21,0.28,140,8,"TL","Spanish",0,2.19722457733622,"All",1.09861228866811
"1116","6/09/2008",8.5,3,9,2008,123260,1,"J",29.77,0.37,107,37,"TL","Spanish",0,3.63758615972639,"All",1.38629436111989
"1117","6/09/2008",18.25,2.5,9,2008,123260,1,"J",29.77,0.37,107,140,"TL","Spanish",0,4.94875989037817,"All",1.25276296849537
"1118","6/09/2008",5.75,1.5,9,2008,180212,1,"D",25.3999995,0.37,188,45,"TL","Spanish",2,3.8286413964891,"All",0.916290731874155
"1119","6/09/2008",11.33,0.666666667,9,2008,180212,1,"D",25.3999995,0.37,188,6,"TL","Spanish",0,1.94591014905531,"All",0.510825623965991
"1120","6/09/2008",16.75,1.5,9,2008,180212,1,"D",26.41,0.37,188,12,"TL","Spanish",0,2.56494935746154,"All",0.916290731874155
"1121","7/09/2008",18,2,9,2008,123260,1,"J",27.175,0.46,107,165,"TL","Spanish",0,5.11198778835654,"All",1.09861228866811
"1122","7/09/2008",5.75,1.5,9,2008,165213,1,"D",26.5149995,0.46,118,11,"TL","Spanish",0,2.484906649788,"All",0.916290731874155
